meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.166612681,0.0681551,0.187496823,0.117407878,0.213290978,0.0958831,1.805597332,5.822875338,0.931610692,0.555785813,0.183227446,0.166612681,0.093217678,0.017857143,0.25,1.082421875,0.1875,4.515625,4.328125,0.118563557,male
0.170131639,0.054452651,0.179317954,0.155305918,0.198134403,0.042828485,2.641074145,14.06295892,0.91009486,0.456988942,0,0.170131639,0.149217361,0.018669778,0.258064516,0.155172414,0.0078125,0.46875,0.4609375,0.154498044,female
0.186874447,0.037331445,0.188664384,0.175719178,0.208561644,0.032842466,2.672913321,10.22643936,0.858327031,0.296169521,0.180273973,0.186874447,0.177471935,0.018390805,0.266666667,0.190104167,0.0078125,0.2421875,0.234375,0.122988506,female
0.193357293,0.060101575,0.219110379,0.132388797,0.245403624,0.113014827,1.473779975,5.099056231,0.895910918,0.290760817,0.232948929,0.193357293,0.126699418,0.048929664,0.277456647,1.202955163,0.0234375,5.6953125,5.671875,0.158274073,male
0.229766112,0.031807402,0.22826087,0.216956522,0.246521739,0.029565217,3.046126849,13.78377928,0.80132396,0.142065366,0.216521739,0.229766112,0.199947505,0.048780488,0.279069767,1.310461957,0.0234375,8.25,8.2265625,0.063288563,female
0.168794368,0.085842433,0.188979981,0.095557674,0.240228789,0.144671115,1.462247943,5.077955726,0.956201163,0.706861396,0.184442326,0.168794368,0.18286335,0.020698577,0.271186441,0.98828125,0.0078125,5.8828125,5.875,0.268617021,female
0.196102298,0.059785632,0.205344935,0.163579863,0.241889372,0.078309509,1.243904854,4.023955013,0.936551083,0.539770443,0.252156619,0.196102298,0.164726381,0.016666667,0.275862069,0.226875,0.0703125,0.6953125,0.625,0.203804348,female
0.115618688,0.077059979,0.102809266,0.050231641,0.188920651,0.138689009,2.053250584,8.190790788,0.960951615,0.723810082,0.0979793,0.115618688,0.097562195,0.016309888,0.271186441,0.294866071,0.0078125,4.3359375,4.328125,0.109205776,male
0.183115281,0.06698235,0.191232529,0.129148666,0.240152478,0.111003812,3.568104024,35.38474845,0.940332623,0.571394202,0.049987294,0.183115281,0.102798695,0.020833333,0.275862069,1.245738636,0.203125,6.7421875,6.5390625,0.139331768,male
0.213144697,0.039535844,0.215072464,0.19252818,0.240322061,0.047793881,1.98402823,6.69666811,0.862686072,0.266461358,0.192077295,0.213144697,0.156421617,0.048,0.279069767,1.071354167,0.0234375,8.3203125,8.296875,0.088222512,female
0.169341633,0.066742974,0.180322581,0.109677419,0.226774194,0.117096774,1.154277226,3.7872011,0.943721018,0.610793611,0.100645161,0.169341633,0.091425928,0.016614746,0.219178082,0.759943182,0.09375,3.96875,3.875,0.29281874,male
0.188716431,0.065911306,0.201846154,0.132,0.249538462,0.117538462,1.742577224,7.123776402,0.931429883,0.522559672,0.265538462,0.188716431,0.121784101,0.022955524,0.235294118,0.4575,0.125,3.6015625,3.4765625,0.126123596,male
0.200403464,0.045665998,0.2016,0.185422222,0.225244444,0.039822222,3.394103944,19.798309,0.87012211,0.345776894,0.185837037,0.200403464,0.163243781,0.046966732,0.275862069,1.239889706,0.0234375,8.671875,8.6484375,0.090277778,female
0.219184633,0.031278286,0.218686131,0.206014599,0.235445255,0.029430657,2.287847962,8.728300389,0.840193492,0.16536853,0.215824818,0.219184633,0.182605789,0.047384008,0.277456647,2.059895833,0.0234375,9.84375,9.8203125,0.113181568,female
0.205296017,0.043704617,0.212431444,0.181206581,0.23393053,0.052723949,1.744719015,5.488434336,0.877418259,0.323796263,0.179159049,0.205296017,0.162322317,0.047384008,0.271186441,2.106445313,0.0234375,11.6484375,11.625,0.123099078,female
0.164745445,0.061628034,0.13239899,0.115959596,0.229090909,0.113131313,3.490353458,19.09177444,0.902308313,0.391141262,0.119494949,0.164745445,0.110657158,0.027855153,0.175438596,0.340625,0.004882813,0.791015625,0.786132813,0.352343309,male
0.194226394,0.0653371,0.203145104,0.137698356,0.25838456,0.120686204,3.68761292,23.8706803,0.902564585,0.4174511,0.258784846,0.194226394,0.126885306,0.033472803,0.172043011,0.645833333,0.140625,6.3125,6.171875,0.024683544,male
0.224950722,0.033426529,0.22306525,0.215417299,0.243034901,0.027617602,5.520475806,44.78980766,0.790454913,0.170228215,0.215842185,0.224950722,0.185324478,0.050314465,0.275862069,1.052246094,0.0234375,7.1953125,7.171875,0.121909633,female
0.166402126,0.076585194,0.172627119,0.0875,0.240847458,0.153347458,15.86218362,307.0350818,0.906152443,0.504632643,0.060211864,0.166402126,0.060965707,0.016227181,0.258064516,0.0703125,0.0703125,0.0703125,0,0,male
0.234485977,0.034413499,0.240764331,0.223821656,0.252356688,0.028535032,2.352412122,8.151318678,0.813882625,0.166599525,0.24433121,0.234485977,0.179094634,0.054669704,0.275862069,1.779255319,0.0234375,8.765625,8.7421875,0.172080554,female
0.176352183,0.050409527,0.191789594,0.12759291,0.215803316,0.088210406,1.60428025,5.829200225,0.917414449,0.229564026,0.198993711,0.176352183,0.117233398,0.01793722,0.25,0.688519022,0.0078125,5.6796875,5.671875,0.121487603,male
0.182869213,0.072265927,0.196690141,0.125704225,0.246971831,0.121267606,1.9445169,7.555957068,0.925274136,0.53749145,0.245,0.182869213,0.13402138,0.047384008,0.279069767,0.75234375,0.0234375,8.3203125,8.296875,0.092721834,male
0.17637473,0.089544551,0.20575653,0.111365205,0.249916215,0.13855101,2.58814805,21.79589318,0.938456173,0.557869214,0,0.17637473,0.196777465,0.043715847,0.275862069,0.322443182,0.0078125,0.90625,0.8984375,0.288078541,female
0.177679948,0.042773575,0.179955056,0.16705618,0.196314607,0.029258427,2.679598468,10.37771026,0.859103192,0.332854966,0.179955056,0.177679948,0.173700281,0.019047619,0.216216216,0.472146739,0.1640625,5.9140625,5.75,0.104310771,female
0.174857232,0.039200239,0.169655172,0.15816092,0.196781609,0.03862069,3.199704232,15.85702691,0.860847893,0.317472011,0.16,0.174857232,0.168025757,0.081632653,0.228571429,0.5078125,0.15625,5.5,5.34375,0.126108281,female
0.150227241,0.071960304,0.134344313,0.099714108,0.216134245,0.116420137,2.295308766,12.15723541,0.96354498,0.736459988,0.108241144,0.150227241,0.112769325,0.015640274,0.275862069,0.089732143,0.0078125,0.2578125,0.25,0.154094828,male
0.19479377,0.029255085,0.195301455,0.174054054,0.209417879,0.035363825,2.363810674,8.385497462,0.85191569,0.1192676,0.173326403,0.19479377,0.170847074,0.015701668,0.275862069,0.62890625,0.0078125,5.4296875,5.421875,0.144892731,female
0.162428948,0.059259649,0.173401015,0.105651438,0.201353638,0.0957022,2.081900464,8.337774459,0.927351412,0.496574207,0.180033841,0.162428948,0.086478554,0.017877095,0.168421053,0.586458333,0.09375,3.71875,3.625,0.209821429,male
0.141996009,0.077729686,0.142815356,0.082925046,0.202961609,0.120036563,1.066574774,4.670176551,0.973287431,0.78358825,0.087531993,0.141996009,0.095639679,0.017837235,0.183908046,0.312872024,0.0078125,0.6484375,0.640625,0.246341463,male
0.213947534,0.037013575,0.205035461,0.193120567,0.246241135,0.053120567,2.405655134,8.789009744,0.840940669,0.20771299,0.203049645,0.213947534,0.166661999,0.049947971,0.277456647,1.073317308,0.0234375,5.2265625,5.203125,0.110610611,female
0.156413666,0.076329043,0.147649007,0.10384106,0.22807947,0.124238411,1.433864862,5.854600795,0.969736217,0.755511823,0.124701987,0.156413666,0.116346471,0.021947874,0.192771084,0.21640625,0.0078125,0.625,0.6171875,0.346694796,male
0.198637527,0.050099055,0.209653465,0.188861386,0.226806931,0.037945545,2.331878892,8.676300814,0.880159663,0.324544393,0.215891089,0.198637527,0.191724378,0.056179775,0.277777778,0.516854745,0.068359375,0.888671875,0.8203125,0.441190476,female
0.238940486,0.057086687,0.254724173,0.240541625,0.266519559,0.025977934,2.82497953,11.02346147,0.831049777,0.207807374,0.258375125,0.238940486,0.216580658,0.064777328,0.275862069,0.594642857,0.015625,5.2109375,5.1953125,0.127819549,female
0.202016037,0.062551282,0.233775372,0.133369418,0.258403248,0.125033829,2.132115852,7.58843794,0.872073986,0.283256988,0.262949932,0.202016037,0.121069123,0.046966732,0.277456647,0.898142689,0.0234375,8.4609375,8.4375,0.085770975,male
0.181902624,0.062600005,0.173606755,0.134089264,0.244535585,0.110446321,1.338494713,4.773083044,0.935004348,0.524516801,0.255681544,0.181902624,0.120294222,0.041994751,0.228571429,0.558763587,0.0078125,4.328125,4.3203125,0.092142035,male
0.188222184,0.038190608,0.183830571,0.169392265,0.218121547,0.048729282,2.429484906,9.290797733,0.867046275,0.278393117,0.176869245,0.188222184,0.172368074,0.042780749,0.222222222,0.519097222,0.15625,5.3203125,5.1640625,0.118608169,female
0.159099209,0.05971318,0.167354138,0.14797829,0.18578019,0.0378019,6.682500817,59.69253408,0.884192431,0.485093547,0.167544098,0.159099209,0.157833274,0.013175231,0.212765957,0.287304688,0.078125,0.68359375,0.60546875,0.385416667,female
0.16162899,0.055170648,0.165512737,0.159294579,0.188007838,0.028713259,7.13735202,70.2380136,0.871505157,0.445676269,0.164598302,0.16162899,0.157125016,0.01146789,0.178571429,0.211275541,0.161132813,0.668945313,0.5078125,0.170769231,female
0.195366938,0.052070681,0.20465718,0.191617076,0.222043984,0.030426908,3.349808396,16.52558051,0.874574575,0.403534112,0.203570505,0.195366938,0.172325461,0.048879837,0.275862069,1.118938578,0.0234375,9.46875,9.4453125,0.053327318,female
0.192339818,0.058945356,0.200636943,0.14,0.241358811,0.101358811,0.926596076,3.045236371,0.930679363,0.425201229,0.272569002,0.192339818,0.13424415,0.046920821,0.279069767,1.714339718,0.0234375,8.8125,8.7890625,0.11545679,male
0.181019996,0.059629393,0.163738318,0.137570093,0.234392523,0.09682243,1.541186129,5.231348253,0.924803115,0.468432708,0.135700935,0.181019996,0.139198013,0.047244094,0.279069767,1.431525735,0.0234375,5.578125,5.5546875,0.137418489,male
0.185578892,0.040186007,0.177271523,0.166145695,0.204715232,0.038569536,2.915659475,12.09591026,0.863126488,0.305361241,0.177271523,0.185578892,0.144965116,0.049382716,0.277456647,2.284943182,0.0234375,11.5078125,11.484375,0.142897159,female
0.131883734,0.084734065,0.153707371,0.049284928,0.201144114,0.151859186,1.762128559,6.630383015,0.962934182,0.763181871,0.200836084,0.131883734,0.182789591,0.083769634,0.262295082,0.832899306,0.0078125,4.2109375,4.203125,0.161928712,female
0.236490795,0.030905604,0.237430407,0.220642398,0.259614561,0.038972163,1.418871524,3.668522356,0.817458472,0.111249494,0.227837259,0.236490795,0.200702484,0.051282051,0.279069767,1.575137868,0.0234375,8.9296875,8.90625,0.159375,female
0.223091747,0.044697106,0.236453488,0.226550388,0.248391473,0.021841085,4.960312511,34.50177775,0.835676808,0.117215642,0.23496124,0.223091747,0.125254632,0.045325779,0.258064516,0.410984848,0.21875,2.7734375,2.5546875,0.083456644,male
0.126405749,0.085713648,0.121131448,0.05171381,0.214542429,0.162828619,23.22549206,638.1274262,0.911996439,0.626266948,0,0.126405749,0.08590859,0.017391304,0.266666667,0.020359848,0.0078125,0.421875,0.4140625,0.0625,male
0.16050064,0.061583008,0.16834891,0.103146417,0.20847352,0.105327103,2.427078817,10.44412013,0.925987877,0.512158688,0.103146417,0.16050064,0.112261708,0.032051282,0.277777778,0.987881747,0.004882813,3.999023438,3.994140625,0.280183956,male
0.195723226,0.040248832,0.19810585,0.169247911,0.215264624,0.046016713,1.867233776,6.370689208,0.885192944,0.271951956,0.197715877,0.195723226,0.171013078,0.047012733,0.277456647,0.815917969,0.0234375,5.8359375,5.8125,0.109166011,female
0.209095152,0.058131961,0.234454713,0.146987061,0.257744917,0.110757856,1.717759308,5.761491536,0.886571338,0.277778296,0.254121996,0.209095152,0.12842294,0.053872054,0.271186441,0.659505208,0.0234375,5.390625,5.3671875,0.078893741,male
0.208305247,0.043927558,0.210193906,0.192742382,0.228808864,0.036066482,3.896396746,23.16222832,0.857719405,0.310317658,0.211357341,0.208305247,0.15350922,0.047151277,0.279069767,0.910524764,0.0234375,6.609375,6.5859375,0.105978648,female
0.1706137,0.055681306,0.179130435,0.132753623,0.195362319,0.062608696,1.942938613,6.626767671,0.901121416,0.416498646,0.180289855,0.1706137,0.124998038,0.046966732,0.277456647,0.57734375,0.0234375,3.46875,3.4453125,0.056870748,male
0.184309404,0.043144869,0.186984127,0.16984127,0.210793651,0.040952381,2.075172267,6.904859558,0.87199046,0.351324706,0.177777778,0.184309404,0.172423512,0.075471698,0.222222222,0.236505682,0.1640625,0.5703125,0.40625,0.268315018,female
0.178613123,0.058259804,0.193768116,0.121231884,0.216594203,0.095362319,1.68908903,6.360130892,0.920395687,0.450360606,0.20442029,0.178613123,0.124998434,0.048,0.271186441,1.423677885,0.0234375,5.34375,5.3203125,0.207566727,male
0.1456762,0.066908976,0.145363065,0.11670669,0.172738708,0.056032018,1.928249409,6.91077607,0.935388031,0.564340578,0.116546598,0.1456762,0.120920853,0.015763547,0.205128205,0.360625,0.0234375,5,4.9765625,0.062794349,male
0.192133972,0.060480362,0.22,0.131034483,0.242068966,0.111034483,2.749904936,12.80478287,0.876002786,0.362723987,0.24137931,0.192133972,0.124619254,0.10738255,0.205128205,0.406960227,0.140625,0.78125,0.640625,0.446341463,male
0.16203039,0.077675758,0.189543773,0.077681874,0.218545006,0.140863132,6.149744914,73.51215565,0.93234573,0.631219944,0.050061652,0.16203039,0.143875388,0.016666667,0.275862069,0.182528409,0.0546875,0.7578125,0.703125,0.244444444,female
0.17837518,0.060787688,0.16962963,0.145925926,0.225555556,0.07962963,1.878044185,6.475669285,0.929117706,0.517920773,0.278518519,0.17837518,0.127714874,0.009784736,0.196078431,0.498259171,0.151367188,1.42578125,1.274414063,0.447670901,female
0.202332976,0.063000884,0.221945774,0.13754386,0.264816587,0.127272727,2.000371312,6.681798777,0.873847209,0.261758612,0.272854864,0.202332976,0.123609642,0.04729064,0.269662921,1.190167683,0.0234375,7.4296875,7.40625,0.093437708,male
0.190998295,0.039962125,0.195285541,0.175552855,0.218080194,0.042527339,2.232332916,7.726228998,0.856137732,0.297898198,0.219781288,0.190998295,0.186402166,0.018099548,0.275862069,0.526953125,0.0546875,6.84375,6.7890625,0.055357035,female
0.180909867,0.062458166,0.182179487,0.134615385,0.22974359,0.095128205,0.911318254,3.414863107,0.940172764,0.554799008,0.222115385,0.180909867,0.115974585,0.03712297,0.235294118,0.981158088,0.1015625,6.6875,6.5859375,0.213448992,male
0.211044484,0.04907159,0.215786203,0.173499068,0.254418894,0.080919826,1.398761456,4.859347033,0.913982412,0.221826765,0.26468614,0.211044484,0.110204339,0.017003188,0.275862069,0.710677083,0.0078125,5.4765625,5.46875,0.123399015,male
0.153896474,0.06837324,0.170757576,0.101287879,0.21,0.108712121,1.971270022,6.660418908,0.947456685,0.678546243,0.208939394,0.153896474,0.106672741,0.022284123,0.275862069,0.729073661,0.0390625,6.7265625,6.6875,0.178089304,male
0.196304584,0.055351976,0.217261411,0.137095436,0.237012448,0.099917012,2.100138523,7.080974336,0.865800797,0.268734665,0.206804979,0.196304584,0.124359975,0.051446945,0.277456647,0.68359375,0.0234375,4.59375,4.5703125,0.102884615,male
0.181409452,0.060464468,0.1904,0.128533333,0.232533333,0.104,0.984322195,3.670320185,0.938541573,0.469409955,0.258666667,0.181409452,0.115335834,0.048533873,0.275862069,0.643066406,0.0234375,2.3671875,2.34375,0.154827586,male
0.201866675,0.044052582,0.199402209,0.177024042,0.235607537,0.058583496,1.537238914,4.748071658,0.898280837,0.230859655,0.205769981,0.201866675,0.161074809,0.015920398,0.275862069,0.261914063,0.1640625,1.1328125,0.96875,0.089145597,female
0.213689005,0.032540051,0.2125,0.1975,0.231,0.0335,4.443848696,29.43798237,0.806467603,0.174356231,0.1975,0.213689005,0.194278592,0.048484848,0.277456647,0.725976563,0.0234375,3.984375,3.9609375,0.096153846,female
0.141082907,0.088698384,0.179803922,0.043235294,0.217777778,0.174542484,1.597068956,5.560671116,0.941750743,0.60112741,0.225326797,0.141082907,0.174178913,0.016824395,0.262295082,0.633333333,0.0078125,3.59375,3.5859375,0.241985683,female
0.0974639,0.093730583,0.060057197,0.008808389,0.159351764,0.150543375,10.81268101,148.8170307,0.878622238,0.533373241,0.060057197,0.0974639,0.089682102,0.01621074,0.275862069,0.292295259,0.0078125,5.0546875,5.046875,0.105926581,male
0.158008678,0.061590839,0.177003922,0.101898039,0.208847059,0.10694902,2.524324064,9.489747659,0.906573921,0.477634277,0.103435294,0.158008678,0.103889887,0.05,0.243902439,0.544433594,0.102539063,0.7421875,0.639648438,0.328244275,male
0.155039317,0.060543026,0.129153754,0.10829559,0.215756853,0.107461263,2.755620939,12.92112489,0.918165894,0.467465017,0.113468415,0.155039317,0.114618346,0.042372881,0.217391304,0.560037364,0.107421875,0.888671875,0.78125,0.40234375,male
0.185723954,0.027836198,0.185222437,0.170058027,0.196595745,0.026537718,2.848186734,12.58408359,0.800457769,0.146274895,0.18901354,0.185723954,0.17059824,0.058465286,0.271186441,0.714527027,0.1875,2.8828125,2.6953125,0.088198758,female
0.151657728,0.078403005,0.175977654,0.081340782,0.218407821,0.137067039,7.991525159,136.7357746,0.96292147,0.759878121,0.050055866,0.151657728,0.140644437,0.016080402,0.258064516,0.161258013,0.0546875,0.578125,0.5234375,0.285153181,female
0.180046395,0.029896467,0.175845411,0.166376812,0.187117552,0.020740741,3.152251148,12.98875504,0.802921477,0.184080667,0.170434783,0.180046395,0.149832832,0.047058824,0.279069767,0.590625,0.0234375,3.7734375,3.75,0.100390625,female
0.201203572,0.042216812,0.20653211,0.197626911,0.220061162,0.022434251,3.600065152,18.09186776,0.844056491,0.280312958,0.204819572,0.201203572,0.189192694,0.01953125,0.25,0.538330078,0.004882813,3.681640625,3.676757813,0.187250996,female
0.216808914,0.040453524,0.223928571,0.207857143,0.238571429,0.030714286,2.439289923,9.146365103,0.841354748,0.234533485,0.231785714,0.216808914,0.176908583,0.048387097,0.268156425,1.150026483,0.0234375,9.515625,9.4921875,0.051806958,female
0.188307347,0.033788936,0.185224111,0.17137558,0.211622875,0.040247295,2.202962249,7.759716662,0.84213361,0.22862079,0.173539413,0.188307347,0.177041787,0.037037037,0.231884058,0.4609375,0.15625,4.5625,4.40625,0.134042553,female
0.092092441,0.094467032,0.060211864,0.005932203,0.170550847,0.164618644,22.99846207,582.4470603,0.874067001,0.63723933,0,0.092092441,0.190064579,0.016985138,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
0.180473096,0.060354252,0.202521891,0.117688266,0.221155867,0.103467601,1.795643166,5.844934772,0.912069236,0.481725935,0.217723292,0.180473096,0.118442301,0.046966732,0.269662921,1.67278343,0.0234375,9.3984375,9.375,0.145487805,male
0.188128358,0.06820734,0.201082803,0.129745223,0.252802548,0.123057325,1.330874091,3.847059824,0.910791222,0.42897747,0.141783439,0.188128358,0.129493846,0.046920821,0.274285714,0.914607558,0.0234375,4.265625,4.2421875,0.133588327,male
0.180166009,0.062282577,0.160786026,0.125633188,0.240567686,0.114934498,1.018804521,3.035873969,0.917097648,0.392966105,0.143668122,0.180166009,0.127775648,0.047571853,0.277456647,0.954659598,0.0234375,3.890625,3.8671875,0.176010101,male
0.196701618,0.037392132,0.191683168,0.173465347,0.224158416,0.050693069,2.123310232,8.410241424,0.874666983,0.247537477,0.180990099,0.196701618,0.155108963,0.047058824,0.277456647,1.592045455,0.0234375,15.328125,15.3046875,0.079719148,female
0.165461619,0.059222586,0.173419355,0.108086022,0.209247312,0.10116129,1.320005461,4.828745948,0.936470992,0.509377908,0.100258065,0.165461619,0.107460252,0.016718913,0.246153846,0.701171875,0.0078125,6.5390625,6.53125,0.172248804,male
0.113638445,0.078447718,0.084109233,0.045513654,0.184603381,0.139089727,0.814449601,2.997757728,0.95483378,0.662664731,0.178413524,0.113638445,0.160505878,0.016684046,0.235294118,0.825892857,0.015625,4.390625,4.375,0.277884615,female
0.176815551,0.064745956,0.177027708,0.126599496,0.231687657,0.105088161,0.919203539,3.150691229,0.949266447,0.610953128,0.114609572,0.176815551,0.141805795,0.047666336,0.279069767,1.005774457,0.0234375,6.1640625,6.140625,0.077986383,male
0.178734545,0.050138423,0.183348148,0.158459259,0.2016,0.043140741,2.016209666,6.484113044,0.901218707,0.453775795,0.198281481,0.178734545,0.154840542,0.047713718,0.279069767,1.57453125,0.0234375,10.8515625,10.828125,0.128317335,female
0.201929499,0.062835273,0.217509248,0.184019729,0.2427127,0.058692972,1.862399953,7.816939338,0.902991777,0.42976358,0.050061652,0.201929499,0.166532228,0.016666667,0.266666667,0.264914773,0.0546875,0.734375,0.6796875,0.35030104,female
0.164973473,0.072853663,0.177029388,0.09274027,0.233963463,0.141223193,17.57498642,410.65573,0.918983572,0.526704407,0.060047657,0.164973473,0.079046324,0.016276704,0.258064516,0.100669643,0.0703125,0.4140625,0.34375,0.092245989,male
0.203361436,0.061937599,0.235921288,0.136243292,0.255957066,0.119713775,1.74318225,5.177275035,0.876063394,0.312363275,0.2619678,0.203361436,0.136017756,0.047477745,0.277456647,1.521033654,0.0234375,7.96875,7.9453125,0.102907712,male
0.201080789,0.059303328,0.220290792,0.136607431,0.257382876,0.120775444,2.016637945,7.437046461,0.890206163,0.270385354,0.259644588,0.201080789,0.125249459,0.04719764,0.263736264,0.463955966,0.0234375,2.671875,2.6484375,0.070353982,male
0.159510792,0.061074041,0.165749614,0.104080371,0.208809892,0.104729521,3.362984876,15.74978972,0.900074603,0.464995169,0.104080371,0.159510792,0.108776633,0.049751244,0.256410256,0.21530878,0.004882813,0.610351563,0.60546875,0.273344652,male
0.180792175,0.054553739,0.194853801,0.133040936,0.216549708,0.083508772,1.879482772,7.808825662,0.915946632,0.376617658,0.204269006,0.180792175,0.121079209,0.047666336,0.279069767,1.3703125,0.0234375,8.2265625,8.203125,0.152481203,male
0.161616486,0.07340868,0.154457516,0.112732026,0.230222222,0.117490196,1.163456741,4.268251772,0.956182625,0.653194176,0.11675817,0.161616486,0.130368431,0.047058824,0.275862069,0.53125,0.0234375,3.3515625,3.328125,0.096163186,male
0.172704126,0.051597298,0.174773609,0.154670116,0.202483829,0.047813713,2.528992119,11.8593796,0.920023455,0.500974769,0.160284605,0.172704126,0.148144469,0.029673591,0.277777778,0.793340774,0.004882813,3.891601563,3.88671875,0.406867672,female
0.189539865,0.06007695,0.206233766,0.127272727,0.241558442,0.114285714,1.408092868,4.532378022,0.910146472,0.403945736,0.208311688,0.189539865,0.130420027,0.048533873,0.279069767,0.71484375,0.0234375,5.34375,5.3203125,0.122990832,male
0.154977717,0.061426166,0.145941921,0.103827252,0.206612063,0.10278481,2.932944153,13.25338349,0.920615754,0.527570745,0.103827252,0.154977717,0.105191975,0.034246575,0.263157895,1.205124628,0.107421875,3.247070313,3.139648438,0.473907033,male
0.166659499,0.075961168,0.142781457,0.122075055,0.245077263,0.123002208,3.281847964,16.61948169,0.915784869,0.560406695,0.127019868,0.166659499,0.127719891,0.017278618,0.275862069,0.274502841,0.0078125,0.6328125,0.625,0.3325,male
0.161740724,0.071970795,0.166712244,0.091187073,0.229533872,0.138346799,22.49760827,623.5630956,0.915975804,0.532475667,0.06003729,0.161740724,0.077556611,0.016243655,0.253968254,0.085049716,0.0703125,0.6640625,0.59375,0.050795594,male
0.182937321,0.058260871,0.19751938,0.124589147,0.226170543,0.101581395,1.874842901,7.471482754,0.919992447,0.451578385,0.199255814,0.182937321,0.123353969,0.047666336,0.277456647,1.219383446,0.0234375,7.21875,7.1953125,0.114231158,male
0.240473729,0.035087028,0.249516129,0.2275,0.261370968,0.033870968,2.635155509,10.11107324,0.811424215,0.169333494,0.259677419,0.240473729,0.185412656,0.048929664,0.279069767,1.487946429,0.234375,9.4453125,9.2109375,0.127905004,female
0.162269222,0.068925306,0.173062731,0.095571956,0.209483395,0.113911439,2.376291509,9.906799499,0.923354972,0.52490468,0.090664207,0.162269222,0.107771501,0.016753927,0.271186441,0.33125,0.0078125,0.640625,0.6328125,0.308641975,male
0.196463262,0.057606383,0.204407065,0.156131203,0.248444071,0.092312868,1.197040616,4.109993679,0.922524307,0.394561292,0,0.196463262,0.168037876,0.01814059,0.275862069,1.095128676,0.1484375,6.59375,6.4453125,0.259015152,male
0.138676549,0.088189211,0.156627566,0.050293255,0.213079179,0.162785924,3.892380733,44.07791572,0.966472432,0.769192714,0.050087977,0.138676549,0.107189384,0.024096386,0.275862069,0.715692935,0.0078125,3.609375,3.6015625,0.195950832,male
0.179049873,0.057881086,0.184926764,0.15286285,0.213075899,0.060213049,1.546881938,5.169083119,0.940775471,0.589736795,0.200213049,0.179049873,0.149658079,0.020833333,0.277777778,1.56419837,0.004882813,3.88671875,3.881835938,0.412909633,female
0.185224861,0.030269696,0.186666667,0.175714286,0.197619048,0.021904762,3.074818061,13.71522873,0.808994996,0.220770373,0.18047619,0.185224861,0.164927154,0.024279211,0.207792208,0.992745536,0.171875,6.296875,6.125,0.090659341,female
0.166763785,0.064488516,0.160123648,0.116846986,0.229582689,0.112735703,2.117203042,8.939176207,0.937848763,0.592123294,0.121391036,0.166763785,0.101681481,0.015640274,0.253968254,0.41953125,0.0078125,2.8203125,2.8125,0.09957265,male
0.181433571,0.052918659,0.185985401,0.161289538,0.211192214,0.049902676,2.537122868,11.02518377,0.910527265,0.468916503,0.161119221,0.181433571,0.143611649,0.017448201,0.213333333,1.644176136,0.2265625,6.875,6.6484375,0.286228725,female
0.175855657,0.083799833,0.198388004,0.138163074,0.237488285,0.099325211,4.330891671,52.72807526,0.941454157,0.603736972,0,0.175855657,0.186002698,0.015936255,0.271186441,0.3015625,0.0078125,0.8359375,0.828125,0.331489915,female
0.231880358,0.03435895,0.234818182,0.213818182,0.255181818,0.041363636,1.673602814,4.790274453,0.833772661,0.170658946,0.238,0.231880358,0.181757671,0.048533873,0.279069767,1.025045956,0.0234375,4.3359375,4.3125,0.118376359,female
0.137206217,0.07519925,0.168462516,0.056747141,0.194790343,0.138043202,2.338022004,9.498962544,0.937676655,0.609028148,0.198526048,0.137206217,0.16819385,0.017241379,0.275862069,1.289508929,0.0078125,6.078125,6.0703125,0.350571351,male
0.221671113,0.027296665,0.223519313,0.211902718,0.232331903,0.020429185,3.07083759,12.28580827,0.792244161,0.140094701,0.229928469,0.221671113,0.163056459,0.047477745,0.279069767,1.774902344,0.0234375,7.828125,7.8046875,0.13957139,female
0.193316903,0.036189753,0.195978675,0.182117289,0.212185834,0.030068545,2.679543916,10.20435147,0.854583571,0.281480905,0.192140137,0.193316903,0.185904953,0.031809145,0.271186441,0.6734375,0.0078125,5.9453125,5.9375,0.169620743,female
0.216755536,0.041038126,0.220068493,0.19609589,0.244520548,0.048424658,2.270900518,8.418956939,0.857386573,0.269061951,0.195616438,0.216755536,0.154901306,0.047524752,0.277456647,1.338485054,0.234375,12.0234375,11.7890625,0.084673776,female
0.221101809,0.047604076,0.239374326,0.216720604,0.250550162,0.033829558,3.324166963,15.29987339,0.848937055,0.12698946,0.250097087,0.221101809,0.116978002,0.025764895,0.262295082,0.457868304,0.2421875,2.03125,1.7890625,0.084481021,male
0.17379945,0.059243439,0.186290323,0.116854839,0.211129032,0.094274194,1.96813756,7.761783298,0.920132661,0.49788787,0.19983871,0.17379945,0.12833326,0.049382716,0.279069767,1.26171875,0.0234375,7.03125,7.0078125,0.135590858,male
0.19320469,0.056826911,0.196949153,0.145932203,0.237288136,0.091355932,1.93774517,9.373750623,0.914532655,0.226079366,0,0.19320469,0.129796719,0.04494382,0.235294118,0.407738095,0.0078125,2.90625,2.8984375,0.142722372,male
