meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx
0.164859947,0.067179041,0.148100749,0.118938053,0.229108237,0.110170184,1.764015844,6.96166172,0.952890369,0.626022586,0.14162015,0.164859947,0.126955523,0.016494845,0.275862069,0.275275735,0.0078125,3.3203125,3.3125,0.080403087
0.23918175,0.031724641,0.243034901,0.227314112,0.25875569,0.031441578,1.96206812,5.930571865,0.811534938,0.145052541,0.23198786,0.23918175,0.202356319,0.053571429,0.277456647,1.089557927,0.046875,9.28125,9.234375,0.088127468
0.216980153,0.036655954,0.214044444,0.199940741,0.238103704,0.038162963,2.892000218,14.03055424,0.841094899,0.204986876,0.214044444,0.216980153,0.173939509,0.047384008,0.274285714,0.927933673,0.0234375,5.6953125,5.671875,0.085491276
0.190284827,0.057150937,0.207755102,0.128571429,0.237959184,0.109387755,1.335602671,3.954166832,0.899461678,0.316783077,0.255510204,0.190284827,0.121535411,0.050739958,0.274285714,0.978515625,0.0234375,5.2734375,5.25,0.108072917
0.154080446,0.087913069,0.176678967,0.057859779,0.228597786,0.170738007,2.219183881,9.583576555,0.953377371,0.704236647,0.217490775,0.154080446,0.207905119,0.01754386,0.262295082,0.610753676,0.0078125,4.7265625,4.71875,0.185540839
0.146479688,0.071869843,0.166353614,0.092609228,0.196651695,0.104042466,2.633711343,12.16731583,0.947230931,0.643325025,0.185904451,0.146479688,0.094742647,0.018890201,0.262295082,0.90625,0.0078125,3.765625,3.7578125,0.319623972
0.196860491,0.037248465,0.192601156,0.170481696,0.226050096,0.055568401,1.556240885,4.961323242,0.871772022,0.247975036,0.165626204,0.196860491,0.163735086,0.05015674,0.272727273,1.924958882,0.09375,16.40625,16.3125,0.110758959
0.195543127,0.057937824,0.217733142,0.131362984,0.24625538,0.114892396,1.33519967,4.027976527,0.906402261,0.319752101,0.25107604,0.195543127,0.121207215,0.048048048,0.277456647,1.325954861,0.0234375,5.15625,5.1328125,0.16347032
0.177370741,0.038632494,0.172307692,0.161538462,0.195583127,0.034044665,3.276967634,15.49620068,0.848722237,0.290096471,0.162580645,0.177370741,0.160316843,0.015640274,0.216216216,0.947265625,0.1640625,6.796875,6.6328125,0.151943463
0.169875811,0.073346074,0.180587768,0.093629865,0.23796664,0.144336775,17.00408866,394.9695064,0.915416541,0.481693506,0.060047657,0.169875811,0.06851771,0.016326531,0.228571429,0.0953125,0.0703125,0.75,0.6796875,0.075726842
0.218399233,0.034323098,0.222564103,0.202222222,0.239316239,0.037094017,2.088853229,6.881053238,0.838514621,0.198000784,0.231737892,0.218399233,0.16886319,0.048632219,0.279069767,0.9525,0.0234375,16.875,16.8515625,0.076918425
0.162046927,0.059954503,0.172745763,0.107570621,0.208813559,0.101242938,1.8354638,7.896307834,0.937674888,0.558937635,0.088587571,0.162046927,0.10117864,0.016789087,0.258064516,1.001420455,0.0234375,7,6.9765625,0.17447875
0.185801717,0.032657446,0.186052632,0.172368421,0.199736842,0.027368421,2.299103999,7.704350584,0.842808661,0.234575499,0.185789474,0.185801717,0.160462185,0.01814059,0.219178082,0.539641204,0.171875,6.34375,6.171875,0.080282376
0.197149721,0.045904061,0.198137128,0.182923674,0.22240621,0.039482536,2.118532976,7.591809924,0.876206984,0.316222248,0.192341527,0.197149721,0.175393751,0.047952048,0.277456647,0.85407839,0.0234375,8.0390625,8.015625,0.09271664
0.172461065,0.059257759,0.174509018,0.146826987,0.207989312,0.061162325,1.672169944,5.770758231,0.942704185,0.607260407,0.163660655,0.172461065,0.144967916,0.028818444,0.25,1.372767857,0.185546875,3.69140625,3.505859375,0.303342618
0.185416893,0.081042342,0.208392037,0.180949464,0.240551302,0.059601838,3.272257129,32.10600763,0.921850157,0.470285395,0,0.185416893,0.196081167,0.0256,0.266666667,0.283100329,0.0078125,0.7890625,0.78125,0.289189189
0.227930987,0.045798511,0.241893491,0.201854043,0.261499014,0.05964497,2.222919276,8.689687035,0.870969279,0.186377779,0.259566075,0.227930987,0.156219617,0.016580311,0.275862069,0.191685268,0.0078125,0.3125,0.3046875,0.194681861
0.243266303,0.037653497,0.256401945,0.22917342,0.26547812,0.0363047,2.925314704,11.76728255,0.811304936,0.181158208,0.256401945,0.243266303,0.186962905,0.051009564,0.277456647,1.597478693,0.0234375,9.65625,9.6328125,0.116240876
0.163702,0.08575204,0.184577114,0.084975124,0.234378109,0.149402985,1.600397722,6.619171543,0.965696334,0.768796467,0.220447761,0.163702,0.190428738,0.068965517,0.271186441,0.7265625,0.0390625,3.5234375,3.484375,0.332772795
0.173225139,0.057845199,0.189988877,0.117107898,0.218642937,0.101535039,1.554699593,5.511005559,0.921118028,0.434303837,0.211167964,0.173225139,0.108406033,0.01992528,0.205128205,0.816915761,0.109375,4.2421875,4.1328125,0.280718336
0.20982249,0.038042578,0.209891135,0.178973561,0.238486262,0.059512701,1.687855656,5.921210943,0.890656339,0.179265018,0.238050804,0.20982249,0.149381785,0.043150685,0.279113924,1.41177063,0.021533203,7.945751953,7.92421875,0.118863955
0.174645539,0.063535329,0.182973262,0.116491979,0.229989305,0.113497326,1.478088438,4.895979345,0.931257029,0.541199061,0.116491979,0.174645539,0.095959687,0.016260163,0.192771084,0.311523438,0.09375,2.46875,2.375,0.138729977
0.129003126,0.070466,0.134948945,0.070524166,0.170782845,0.100258679,1.298188186,4.588311607,0.96403636,0.727163913,0.170211028,0.129003126,0.139353024,0.019207683,0.228571429,0.29857337,0.03125,3.609375,3.578125,0.103763776
0.223197,0.029513496,0.220563847,0.208490879,0.240066335,0.031575456,2.381402786,9.062789667,0.823225433,0.134024178,0.209883914,0.223197,0.173974042,0.047337278,0.279069767,2.041725852,0.0234375,9.5859375,9.5625,0.140441176
0.168052375,0.057331903,0.178330893,0.110688141,0.207437775,0.096749634,1.287735858,4.318074905,0.924868334,0.427081015,0.101669107,0.168052375,0.107049347,0.027210884,0.25,0.299045139,0.0078125,2.3125,2.3046875,0.13439681
0.11314773,0.090334906,0.084335106,0.02662234,0.198829787,0.172207447,2.258272929,9.579337133,0.957433074,0.717682606,0.018430851,0.11314773,0.187443837,0.02349486,0.262295082,0.622488839,0.0078125,4.8984375,4.890625,0.12871713
0.15293749,0.087001332,0.140069,0.104603253,0.241912272,0.137309019,3.718936071,43.12629121,0.949458215,0.659316984,0,0.15293749,0.116985402,0.018539977,0.271186441,0.525331439,0.0078125,4.1328125,4.125,0.230205279
0.180947897,0.057878963,0.189041096,0.13260274,0.225205479,0.09260274,1.562670888,5.36352877,0.90709945,0.344087342,0.196164384,0.180947897,0.119246745,0.047904192,0.277456647,0.805191532,0.0234375,4.5,4.4765625,0.193175663
0.195847541,0.059568175,0.223202847,0.129537367,0.2486121,0.119074733,2.043297943,7.19144908,0.882147991,0.275661351,0.243131673,0.195847541,0.124312451,0.048096192,0.26519337,0.553571429,0.0234375,3.0234375,3,0.090039063
0.180979303,0.079950262,0.21706278,0.11206278,0.239663677,0.127600897,2.831887158,15.22398443,0.920161795,0.509252209,0.059013453,0.180979303,0.155415682,0.015794669,0.275862069,0.354910714,0.03125,6.7109375,6.6796875,0.073659844
0.199862954,0.075790217,0.225480043,0.20373247,0.246925566,0.043193096,2.990881593,14.74328353,0.894042203,0.400616402,0.222157497,0.199862954,0.165324022,0.016260163,0.275862069,0.720588235,0.0078125,6.859375,6.8515625,0.162417332
0.179028926,0.065368498,0.164453524,0.126414709,0.247681307,0.121266599,2.141880482,8.49310285,0.912944716,0.436573394,0.126414709,0.179028926,0.125992936,0.026666667,0.181818182,0.440104167,0.0703125,5.84375,5.7734375,0.110351827
0.192557517,0.05598651,0.211376702,0.133434191,0.232556732,0.099122542,1.646086568,5.49493811,0.90314319,0.330880392,0.231709531,0.192557517,0.13392924,0.047761194,0.272727273,1.142708333,0.0234375,8.015625,7.9921875,0.099921322
0.186150408,0.055903412,0.189562044,0.142043796,0.235547445,0.09350365,0.851721562,2.900995477,0.924422289,0.44477622,0.153284672,0.186150408,0.128891059,0.04729064,0.275862069,1.298564189,0.0234375,8.9296875,8.90625,0.165460526
0.207604351,0.057565062,0.231241997,0.148425096,0.25418694,0.105761844,1.566731178,5.064819805,0.894743487,0.25742988,0.244148528,0.207604351,0.129154166,0.04729064,0.275862069,0.993421053,0.0234375,8.296875,8.2734375,0.064711437
0.175608547,0.054744359,0.183706177,0.135559265,0.211752922,0.076193656,1.703628615,6.538831559,0.914107261,0.422329488,0.18230384,0.175608547,0.111493525,0.047105005,0.272727273,1.034254808,0.0234375,7.6171875,7.59375,0.105592967
0.206872787,0.033482377,0.206979362,0.191219512,0.222739212,0.0315197,2.371462389,8.599693202,0.838478746,0.219709995,0.203827392,0.206872787,0.148697299,0.04729064,0.275862069,2.084872159,0.2109375,9.1171875,8.90625,0.144002448
0.099853981,0.080102053,0.087670851,0.026945607,0.167726639,0.140781032,2.425280561,11.18196148,0.956193498,0.707621896,0.009958159,0.099853981,0.106525451,0.015748031,0.266666667,0.305706522,0.0078125,1.640625,1.6328125,0.247292873
0.1901168,0.057401014,0.210658307,0.136489028,0.230846395,0.094357367,1.837138319,7.314200058,0.899130257,0.326232976,0.225141066,0.1901168,0.13109946,0.047058824,0.277456647,0.780868902,0.0234375,4.1484375,4.125,0.117207792
0.16879083,0.055143523,0.185035743,0.121652105,0.207498014,0.085845909,2.755620209,17.03753468,0.91004503,0.369568127,0,0.16879083,0.104965046,0.023357664,0.205128205,0.240149457,0.0078125,0.6953125,0.6875,0.200929752
0.158180584,0.061390998,0.1632287,0.104424514,0.208011958,0.103587444,3.80554781,22.43578782,0.901839654,0.479235893,0.102331839,0.158180584,0.10542532,0.025575448,0.243902439,0.618489583,0.102539063,3.88671875,3.784179688,0.236487455
0.187073799,0.035343836,0.183430178,0.170834114,0.20809747,0.037263355,2.320216684,8.445819088,0.858266134,0.247360229,0.181593252,0.187073799,0.176296978,0.042105263,0.225352113,0.653356481,0.1640625,6.4609375,6.296875,0.15007635
0.195200787,0.061043124,0.215908441,0.140200286,0.249556509,0.109356223,1.613701175,5.343518988,0.894347643,0.345574305,0.143805436,0.195200787,0.138503684,0.048484848,0.279069767,0.532579787,0.0234375,1.8046875,1.78125,0.133223684
0.185824479,0.034470354,0.182600408,0.164302246,0.206044929,0.041742682,2.213993635,7.63598717,0.872255852,0.217080625,0.158774677,0.185824479,0.156298339,0.016528926,0.253968254,0.676470588,0.1640625,5,4.8359375,0.167911955
0.184306164,0.049444201,0.190169794,0.141376229,0.226201966,0.084825737,1.327988643,4.58830242,0.912275841,0.158158856,0.138123324,0.184306164,0.110918126,0.019253911,0.253968254,0.806361607,0.1015625,4.6328125,4.53125,0.207790549
0.210029435,0.049631288,0.222348178,0.212793522,0.234493927,0.021700405,3.369737275,15.0200669,0.850418739,0.309723837,0.221052632,0.210029435,0.216425977,0.080645161,0.25,0.46105018,0.209960938,0.854492188,0.64453125,0.412698413
0.150955689,0.067477812,0.171749095,0.101664656,0.196236429,0.094571773,3.505391723,25.32262443,0.948315102,0.673162672,0.120410133,0.150955689,0.162247012,0.031311155,0.258064516,0.531494141,0.0078125,1.765625,1.7578125,0.264827586
0.167167998,0.071987313,0.18870252,0.106461076,0.218819105,0.112358029,7.283484449,153.0576919,0.94534721,0.599840377,0,0.167167998,0.108212247,0.020592021,0.258064516,0.560763889,0.0078125,5.4453125,5.4375,0.121942234
0.115789285,0.081102589,0.102196796,0.03812357,0.193180778,0.155057208,1.620438877,6.600749198,0.962574468,0.746873491,0.017620137,0.115789285,0.200909874,0.075829384,0.258064516,0.452256944,0.0078125,1.578125,1.5703125,0.250932836
0.165542199,0.109377779,0.216816074,0.006491499,0.254683153,0.248191654,27.55814557,824.136041,0.765956716,0.219572919,0,0.165542199,0.182942818,0.01611279,0.275862069,0.0078125,0.0078125,0.0078125,0,0
0.179298898,0.059757059,0.208076923,0.116153846,0.228846154,0.112692308,2.536987243,10.49063467,0.884004448,0.330104078,0.211923077,0.179298898,0.125719064,0.04729064,0.272727273,0.965924202,0.0234375,7.78125,7.7578125,0.0963957
0.18346495,0.054442484,0.173264957,0.136410256,0.239794872,0.103384615,1.615562128,5.302011324,0.89858568,0.34223727,0.126358974,0.18346495,0.134925036,0.047713718,0.277456647,0.782012195,0.0234375,3.28125,3.2578125,0.099583491
0.204446479,0.038674495,0.202945736,0.178527132,0.229263566,0.050736434,1.730805757,5.978216783,0.895454084,0.204787585,0.188837209,0.204446479,0.164629067,0.020833333,0.271186441,0.956163194,0.0078125,6.6171875,6.609375,0.058104314
0.196839488,0.06178795,0.226819222,0.13006865,0.250526316,0.120457666,2.194058059,8.594532903,0.867974305,0.270169877,0.249885584,0.196839488,0.119334903,0.053993251,0.24120603,0.731534091,0.0234375,4.3125,4.2890625,0.090163934
0.181922591,0.030723142,0.182894394,0.170482399,0.193846154,0.023363755,2.797413955,10.32447203,0.80162462,0.197543736,0.191655802,0.181922591,0.162626553,0.020698577,0.197530864,0.509868421,0.1640625,5.7265625,5.5625,0.072290152
0.133107895,0.079634683,0.128146453,0.105080092,0.183676583,0.078596491,24.01834268,686.5881775,0.875579431,0.459350521,0,0.133107895,0.090805946,0.015655577,0.258064516,0.0078125,0.0078125,0.0078125,0,0
0.189257062,0.034716012,0.190126829,0.17537561,0.202146341,0.026770732,2.69068203,10.2527669,0.843440765,0.250192043,0.183297561,0.189257062,0.174571369,0.032388664,0.222222222,1.364375,0.0859375,6.7578125,6.671875,0.35144079
0.134813246,0.084461072,0.150428894,0.050353649,0.212580888,0.162227239,1.423100513,5.055870558,0.964457907,0.749187734,0.020647103,0.134813246,0.187247605,0.030534351,0.242424242,0.441271552,0.015625,3.3203125,3.3046875,0.156197231
0.180498409,0.05798172,0.195616438,0.116986301,0.224863014,0.107876712,1.771083454,6.749515658,0.899581323,0.362671993,0.195616438,0.180498409,0.1215159,0.048096192,0.277456647,0.628605769,0.0234375,4.78125,4.7578125,0.102701896
0.164310868,0.053803364,0.173873874,0.165585586,0.185405405,0.01981982,4.928656441,32.09187455,0.867461182,0.423831175,0.173693694,0.164310868,0.15177942,0.011037528,0.181818182,0.229130498,0.034179688,0.712890625,0.678710938,0.223851688
0.1554347,0.061933541,0.148014134,0.104282686,0.208169611,0.103886926,3.333764315,16.5224597,0.913725523,0.525020709,0.102897527,0.1554347,0.108236746,0.016638935,0.222222222,1.054199219,0.112304688,3.955078125,3.842773438,0.351715375
0.224343594,0.038188986,0.228888889,0.205333333,0.248,0.042666667,1.640691754,4.947478857,0.858787357,0.234145224,0.235111111,0.224343594,0.174055441,0.047571853,0.277456647,1.835258152,0.0234375,10.171875,10.1484375,0.104561201
0.135916935,0.09111936,0.133030568,0.041082969,0.228157205,0.187074236,4.286667046,37.01635031,0.935641608,0.633295017,0,0.135916935,0.123620257,0.015904573,0.275862069,0.230324074,0.0078125,4.4140625,4.40625,0.098256501
0.226637782,0.027635374,0.2275,0.216691176,0.241397059,0.024705882,2.693908207,10.56179494,0.807585735,0.131281852,0.219264706,0.226637782,0.175877233,0.049079755,0.279069767,2.229029605,0.234375,11.8828125,11.6484375,0.114992988
0.177096209,0.060334624,0.183380282,0.132112676,0.22084507,0.088732394,0.891424514,3.172847806,0.940105652,0.585041956,0.2057277,0.177096209,0.109494614,0.015825915,0.166666667,0.3671875,0.15625,0.6640625,0.5078125,0.780769231
0.173764677,0.062097845,0.194408602,0.108817204,0.211182796,0.102365591,2.179190993,7.598852853,0.911911644,0.50915886,0.207741935,0.173764677,0.143545214,0.04912999,0.279069767,1.121570122,0.0234375,4.734375,4.7109375,0.187094829
0.19158256,0.057748451,0.203681416,0.139752212,0.240353982,0.10060177,1.101605502,3.455071171,0.905459046,0.322392163,0.229946903,0.19158256,0.127910009,0.047105005,0.272727273,1.850360577,0.0234375,8.953125,8.9296875,0.131801092
0.126194803,0.084571297,0.140900643,0.043431022,0.17652609,0.133095068,28.38535483,880.5637852,0.88268193,0.598326506,0,0.126194803,0.104771576,0.02,0.183908046,0.019030449,0.0078125,0.4453125,0.4375,0.052631579
0.151008289,0.07352674,0.145317789,0.098984581,0.219556224,0.120571643,1.891090814,6.738063436,0.956457824,0.694493696,0.108251222,0.151008289,0.109587728,0.016789087,0.266666667,0.496424788,0.0078125,5.7578125,5.75,0.104141506
0.185928218,0.031972045,0.184952077,0.172875399,0.20172524,0.02884984,2.645467145,10.47668159,0.838030864,0.227418872,0.173322684,0.185928218,0.159956519,0.016477858,0.231884058,0.799804688,0.1640625,6.875,6.7109375,0.187840324
0.190331164,0.046809933,0.185283951,0.157283951,0.218469136,0.061185185,2.477582323,12.01641237,0.892427118,0.335346236,0.184592593,0.190331164,0.148003766,0.046966732,0.279069767,1.886917373,0.1640625,8.296875,8.1328125,0.193869531
0.183705844,0.064713125,0.18185567,0.131701031,0.246804124,0.115103093,1.439253886,4.996870607,0.933255311,0.516995987,0.138917526,0.183705844,0.130354227,0.046920821,0.279069767,1.363511029,0.0234375,6.84375,6.8203125,0.155708286
0.206335337,0.063948841,0.226852917,0.186820049,0.248940016,0.062119967,2.063404397,8.360208293,0.90608687,0.435548385,0.050156122,0.206335337,0.138612142,0.016666667,0.266666667,0.183001894,0.0546875,0.6953125,0.640625,0.107469512
0.174185612,0.052363961,0.182446809,0.124734043,0.222101064,0.097367021,1.569725971,6.249510737,0.918020888,0.249337398,0.12268617,0.174185612,0.125267616,0.024316109,0.271186441,0.89765625,0.0078125,5.3984375,5.390625,0.12037037
0.189020427,0.056131533,0.19021097,0.138227848,0.239240506,0.101012658,1.428113765,4.962816244,0.904555609,0.312038893,0.11814346,0.189020427,0.124496656,0.047666336,0.272727273,0.7890625,0.0234375,5.390625,5.3671875,0.137885404
0.232672936,0.063233209,0.255139202,0.233438676,0.265041384,0.031602709,3.009344773,12.7780284,0.844158713,0.241622533,0.265252069,0.232672936,0.167970881,0.015984016,0.275862069,0.329282407,0.0078125,2.375,2.3671875,0.141226623
0.137426088,0.083223905,0.174516765,0.048047337,0.200749507,0.15270217,2.080062098,7.691563791,0.936158039,0.614807526,0.19357002,0.137426088,0.163839647,0.066666667,0.23880597,0.716517857,0.0078125,3,2.9921875,0.231070496
0.214581896,0.032225084,0.217438692,0.201035422,0.231553134,0.030517711,2.033459756,6.30904843,0.843964714,0.199944349,0.197983651,0.214581896,0.175978154,0.047761194,0.271186441,0.984809028,0.2109375,6.4453125,6.234375,0.152111047
0.182507762,0.05856048,0.157914692,0.137567141,0.247709321,0.11014218,1.717846874,5.75765992,0.890894951,0.346786966,0.138894155,0.182507762,0.131409588,0.048929664,0.266666667,0.899414063,0.0234375,6.140625,6.1171875,0.087053373
0.156862419,0.087961667,0.141661273,0.109039914,0.251607335,0.142567422,2.081013996,8.266440812,0.937566546,0.568057878,0.133505933,0.156862419,0.140524782,0.01880141,0.275862069,1.214021382,0.0078125,6.765625,6.7578125,0.215953757
0.20206818,0.036540343,0.201694915,0.185423729,0.222711864,0.037288136,2.383516207,8.641629871,0.863154179,0.264335604,0.22,0.20206818,0.169417298,0.047012733,0.279069767,2.403782895,0.1875,9.4921875,9.3046875,0.143224181
0.113763716,0.076831871,0.109908925,0.036976321,0.179016393,0.142040073,1.935175667,8.230453169,0.95133227,0.677628838,0.106338798,0.113763716,0.114735753,0.016016016,0.258064516,0.1475,0.0078125,1.3828125,1.375,0.091897233
0.216332054,0.039710649,0.217311535,0.186412352,0.249100817,0.062688465,1.280790127,3.845080348,0.896799089,0.175834659,0.204087193,0.216332054,0.152191722,0.043192948,0.277358491,1.776678146,0.021533203,7.601220703,7.5796875,0.13887987
0.18769226,0.05988937,0.199266055,0.143119266,0.23266055,0.089541284,1.710996502,6.513033411,0.928891707,0.450280269,0.206972477,0.18769226,0.119709974,0.046920821,0.279069767,0.921306818,0.0234375,4.4765625,4.453125,0.118526316
0.191087983,0.059123343,0.200674536,0.156762226,0.237504216,0.08074199,0.759967954,2.603362101,0.930385469,0.451028391,0.266779089,0.191087983,0.134564512,0.048192771,0.275862069,1.612165179,0.0234375,5.6015625,5.578125,0.144106291
0.155791036,0.072955158,0.158460278,0.101588862,0.215790336,0.114201474,1.107812057,4.410252585,0.9726165,0.779599755,0.107321867,0.155791036,0.118590378,0.033333333,0.275862069,0.424715909,0.0078125,3.0625,3.0546875,0.161856047
0.178873357,0.058085349,0.18870674,0.130054645,0.212167577,0.082112933,1.867983218,6.998662362,0.908828887,0.406652913,0.192276867,0.178873357,0.116109922,0.047105005,0.275862069,0.458460366,0.0234375,2.203125,2.1796875,0.107526882
0.160953635,0.058047328,0.170126582,0.156135909,0.188967355,0.032831446,4.972795516,33.94640073,0.892729953,0.486186436,0.168074617,0.160953635,0.150436702,0.026595745,0.222222222,0.756460337,0.166015625,3.896484375,3.73046875,0.325968586
0.225668322,0.033965821,0.23319403,0.204776119,0.248656716,0.043880597,2.046777839,7.169018575,0.843486616,0.182467409,0.23319403,0.225668322,0.175208557,0.047571853,0.274285714,1.412224265,0.0234375,17.625,17.6015625,0.08988016
0.189283042,0.037183418,0.191775939,0.178943348,0.209955442,0.031012094,2.557851921,9.826535251,0.851283958,0.266139129,0.190884787,0.189283042,0.165715976,0.016129032,0.266666667,1.252477134,0.0703125,6.6328125,6.5625,0.208839286
0.114047963,0.080208207,0.105877633,0.039177533,0.181424273,0.14224674,1.556536807,6.506861287,0.970014296,0.771717924,0.007442327,0.114047963,0.11298998,0.017699115,0.262295082,0.187220982,0.0078125,0.5859375,0.578125,0.383383383
0.14793662,0.058077563,0.137516129,0.098677419,0.197580645,0.098903226,3.946191763,21.66538682,0.879665489,0.406525927,0.099129032,0.14793662,0.099679263,0.091743119,0.14084507,0.421781994,0.09765625,0.805664063,0.708007813,0.833448276
0.186229971,0.032530249,0.17877551,0.170204082,0.208571429,0.038367347,3.761458602,22.19860145,0.833995902,0.214438042,0.173061224,0.186229971,0.160489928,0.050632911,0.277456647,1.940805288,0.0234375,9.9375,9.9140625,0.164085492
0.193508,0.033231247,0.19587057,0.169984592,0.206656394,0.036671803,2.838681536,12.82605828,0.839934476,0.18534454,0.202342065,0.193508,0.158759348,0.047058824,0.279069767,1.026367188,0.0234375,10.6640625,10.640625,0.0670093
0.155964202,0.058991506,0.164256976,0.14953926,0.180609994,0.031070733,7.326797645,70.47495341,0.877737969,0.475080784,0.164256976,0.155964202,0.14667784,0.011363636,0.181818182,0.303485577,0.161132813,0.678710938,0.517578125,0.390188679
0.216444121,0.047801599,0.230280374,0.182654206,0.255401869,0.072747664,1.714944167,5.758420997,0.885527298,0.286216163,0.254878505,0.216444121,0.155976768,0.049844237,0.272727273,0.9140625,0.0234375,5.6484375,5.625,0.132361111
0.175527574,0.058275429,0.188283828,0.11689769,0.225478548,0.108580858,1.222130282,3.775607993,0.921925226,0.392120127,0.188283828,0.175527574,0.097599167,0.01880141,0.23880597,0.420166016,0.09375,2.484375,2.390625,0.100358423
0.181089734,0.059492695,0.202082585,0.11561939,0.221687612,0.106068223,2.289765296,8.755595767,0.894804751,0.415424514,0.221687612,0.181089734,0.144496815,0.046920821,0.279069767,0.6328125,0.0234375,3,2.9765625,0.073406147
0.167382343,0.056549604,0.166284953,0.144287617,0.196484687,0.052197071,2.066126534,7.853982638,0.932152794,0.557515745,0.157150466,0.167382343,0.147863789,0.042016807,0.27027027,0.703125,0.166015625,1.401367188,1.235351563,0.479477045
0.18898524,0.056050744,0.214439024,0.130211382,0.224,0.093788618,3.180794323,14.45188832,0.855932245,0.266642406,0.215804878,0.18898524,0.132015802,0.04729064,0.279069767,1.10767663,0.0234375,7.78125,7.7578125,0.151776723
0.151754544,0.089441421,0.198519765,0.059343987,0.225836838,0.166492851,2.603043024,13.20473282,0.950413017,0.681699085,0.214297729,0.151754544,0.212683436,0.054054054,0.275862069,0.784179688,0.015625,3.5859375,3.5703125,0.28242159
0.235652844,0.037056869,0.248134328,0.213656716,0.26119403,0.047537313,2.070482128,6.765488678,0.8329447,0.169130422,0.259626866,0.235652844,0.183226741,0.047856431,0.279069767,0.821484375,0.2109375,5.8828125,5.671875,0.107102971
0.179578634,0.040894259,0.172140078,0.160428016,0.201011673,0.040583658,2.98611118,13.15731747,0.86858062,0.320940418,0.171595331,0.179578634,0.16200061,0.038461538,0.235294118,0.616030093,0.1640625,6.5625,6.3984375,0.140180332
0.17030936,0.074465465,0.174069149,0.136462766,0.231223404,0.094760638,4.045799245,56.0162803,0.944721529,0.576245802,0,0.17030936,0.147813679,0.016913319,0.271186441,0.064822635,0.0078125,0.265625,0.2578125,0.236742424
0.231767655,0.038282321,0.236157895,0.226210526,0.247947368,0.021736842,3.730854262,20.2598402,0.790508249,0.164981738,0.235421053,0.231767655,0.204785801,0.047244094,0.279069767,0.992506378,0.0234375,9.890625,9.8671875,0.105010219
0.211271213,0.045565771,0.215223881,0.196940299,0.235597015,0.038656716,1.686212018,5.222238072,0.872173472,0.309949989,0.213134328,0.211271213,0.156229122,0.047571853,0.279069767,1.147135417,0.0234375,5.296875,5.2734375,0.107383513
0.181115201,0.028360518,0.182926829,0.172195122,0.188780488,0.016585366,3.521181443,16.13962601,0.766037037,0.16502122,0.185853659,0.181115201,0.150384709,0.016666667,0.216216216,1.19921875,0.15625,6.2734375,6.1171875,0.247083865
0.152650891,0.061781123,0.155018755,0.099144786,0.202490623,0.103345836,2.686370167,10.96968771,0.913228734,0.507183416,0.101245311,0.152650891,0.093289736,0.04784689,0.15625,0.44921875,0.078125,0.64453125,0.56640625,0.609913793
0.200986402,0.062353833,0.233125926,0.13522963,0.2576,0.12237037,2.057470658,7.166131634,0.874187077,0.273485357,0.2688,0.200986402,0.134594209,0.049792531,0.279069767,1.21875,0.0234375,11.2734375,11.25,0.088935185
0.182336727,0.057468914,0.192716049,0.122716049,0.233765432,0.111049383,1.769943761,6.627321378,0.91584232,0.382120749,0.121419753,0.182336727,0.120722272,0.048929664,0.277456647,1.032315341,0.0234375,4.8046875,4.78125,0.148219814
0.224028657,0.040848306,0.231012007,0.205077187,0.250703259,0.045626072,1.593164235,4.706713852,0.858731412,0.254268331,0.242058319,0.224028657,0.179330178,0.049331963,0.279069767,2.21484375,0.0234375,12.0234375,12,0.129799107
0.224207222,0.032266432,0.230322581,0.212258065,0.240483871,0.028225806,3.258749847,16.01760723,0.82444586,0.169864386,0.231827957,0.224207222,0.187532761,0.051227321,0.279069767,0.87279212,0.0234375,10.171875,10.1484375,0.036720554
0.169935137,0.094920766,0.197081545,0.070500715,0.251959943,0.181459227,1.232447611,3.650647874,0.938146365,0.606233866,0.060085837,0.169935137,0.168460368,0.016016016,0.275862069,0.599826389,0.0078125,2.8515625,2.84375,0.297733516
0.181741361,0.037860102,0.183343653,0.163839009,0.203281734,0.039442724,2.131599019,6.845095673,0.852562613,0.285937689,0.166873065,0.181741361,0.149591988,0.048780488,0.279069767,1.508477394,0.0234375,8.4609375,8.4375,0.082945736
0.198295356,0.054554303,0.214516129,0.155806452,0.236891496,0.081085044,3.844959386,33.68011344,0.903755352,0.271601074,0.090117302,0.198295356,0.112022748,0.017679558,0.275862069,0.277018229,0.0078125,2.0703125,2.0625,0.092992424
0.196405992,0.06305863,0.215212766,0.181143617,0.238111702,0.056968085,1.892379171,6.777290567,0.924598543,0.536890004,0.229547872,0.196405992,0.166000104,0.015936255,0.271186441,0.209635417,0.0078125,0.4609375,0.453125,0.217980296
0.163515128,0.060054942,0.164383562,0.113972603,0.210958904,0.096986301,1.038175709,4.075371607,0.946957501,0.555714385,0.090136986,0.163515128,0.104607685,0.017241379,0.266666667,0.450721154,0.0078125,3.890625,3.8828125,0.130865191
